PO Number: 2518
Batch NO: 1563
SIM Type: ISIM
Circle: MU
SIM Quantity: 5000
SIM Subtype: RAW
Memory: 128K
SIM Size: 2FF+3FF+4FF
Card Type: SIM_DOM
SKU: 5656
Card Manufacturer: 386779
*************************************************
*          INPUT AND OUTPUT VARIABLES DESCRIPTION
*************************************************
IMPU	IMPI	IMSI	IMSII	ICCID	PIN1	PUK1	PIN2	PUK2	EncryptedKi	EncryptedOPC	TranskeyIndex	OPKeyIndex	MSN
SIP:405874052496315@ims.mnc874.mcc405.3gppnetwork.org	405874052496315@ims.mnc874.mcc405.3gppnetwork.org	405874052496315	405874052496315	89918740100000921249	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496316@ims.mnc874.mcc405.3gppnetwork.org	405874052496316@ims.mnc874.mcc405.3gppnetwork.org	405874052496316	405874052496316	89918740100000921259	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496317@ims.mnc874.mcc405.3gppnetwork.org	405874052496317@ims.mnc874.mcc405.3gppnetwork.org	405874052496317	405874052496317	89918740100000921269	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496318@ims.mnc874.mcc405.3gppnetwork.org	405874052496318@ims.mnc874.mcc405.3gppnetwork.org	405874052496318	405874052496318	89918740100000921279	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496319@ims.mnc874.mcc405.3gppnetwork.org	405874052496319@ims.mnc874.mcc405.3gppnetwork.org	405874052496319	405874052496319	89918740100000921289	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496320@ims.mnc874.mcc405.3gppnetwork.org	405874052496320@ims.mnc874.mcc405.3gppnetwork.org	405874052496320	405874052496320	89918740100000921299	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496321@ims.mnc874.mcc405.3gppnetwork.org	405874052496321@ims.mnc874.mcc405.3gppnetwork.org	405874052496321	405874052496321	89918740100000921309	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496322@ims.mnc874.mcc405.3gppnetwork.org	405874052496322@ims.mnc874.mcc405.3gppnetwork.org	405874052496322	405874052496322	89918740100000921319	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496323@ims.mnc874.mcc405.3gppnetwork.org	405874052496323@ims.mnc874.mcc405.3gppnetwork.org	405874052496323	405874052496323	89918740100000921329	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496324@ims.mnc874.mcc405.3gppnetwork.org	405874052496324@ims.mnc874.mcc405.3gppnetwork.org	405874052496324	405874052496324	89918740100000921339	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496325@ims.mnc874.mcc405.3gppnetwork.org	405874052496325@ims.mnc874.mcc405.3gppnetwork.org	405874052496325	405874052496325	89918740100000921349	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496326@ims.mnc874.mcc405.3gppnetwork.org	405874052496326@ims.mnc874.mcc405.3gppnetwork.org	405874052496326	405874052496326	89918740100000921359	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496327@ims.mnc874.mcc405.3gppnetwork.org	405874052496327@ims.mnc874.mcc405.3gppnetwork.org	405874052496327	405874052496327	89918740100000921369	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496328@ims.mnc874.mcc405.3gppnetwork.org	405874052496328@ims.mnc874.mcc405.3gppnetwork.org	405874052496328	405874052496328	89918740100000921379	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496329@ims.mnc874.mcc405.3gppnetwork.org	405874052496329@ims.mnc874.mcc405.3gppnetwork.org	405874052496329	405874052496329	89918740100000921389	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496330@ims.mnc874.mcc405.3gppnetwork.org	405874052496330@ims.mnc874.mcc405.3gppnetwork.org	405874052496330	405874052496330	89918740100000921399	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496331@ims.mnc874.mcc405.3gppnetwork.org	405874052496331@ims.mnc874.mcc405.3gppnetwork.org	405874052496331	405874052496331	89918740100000921409	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496332@ims.mnc874.mcc405.3gppnetwork.org	405874052496332@ims.mnc874.mcc405.3gppnetwork.org	405874052496332	405874052496332	89918740100000921419	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496333@ims.mnc874.mcc405.3gppnetwork.org	405874052496333@ims.mnc874.mcc405.3gppnetwork.org	405874052496333	405874052496333	89918740100000921429	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496334@ims.mnc874.mcc405.3gppnetwork.org	405874052496334@ims.mnc874.mcc405.3gppnetwork.org	405874052496334	405874052496334	89918740100000921439	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496335@ims.mnc874.mcc405.3gppnetwork.org	405874052496335@ims.mnc874.mcc405.3gppnetwork.org	405874052496335	405874052496335	89918740100000921449	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496336@ims.mnc874.mcc405.3gppnetwork.org	405874052496336@ims.mnc874.mcc405.3gppnetwork.org	405874052496336	405874052496336	89918740100000921459	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496337@ims.mnc874.mcc405.3gppnetwork.org	405874052496337@ims.mnc874.mcc405.3gppnetwork.org	405874052496337	405874052496337	89918740100000921469	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496338@ims.mnc874.mcc405.3gppnetwork.org	405874052496338@ims.mnc874.mcc405.3gppnetwork.org	405874052496338	405874052496338	89918740100000921479	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496339@ims.mnc874.mcc405.3gppnetwork.org	405874052496339@ims.mnc874.mcc405.3gppnetwork.org	405874052496339	405874052496339	89918740100000921489	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496340@ims.mnc874.mcc405.3gppnetwork.org	405874052496340@ims.mnc874.mcc405.3gppnetwork.org	405874052496340	405874052496340	89918740100000921499	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496341@ims.mnc874.mcc405.3gppnetwork.org	405874052496341@ims.mnc874.mcc405.3gppnetwork.org	405874052496341	405874052496341	89918740100000921509	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496342@ims.mnc874.mcc405.3gppnetwork.org	405874052496342@ims.mnc874.mcc405.3gppnetwork.org	405874052496342	405874052496342	89918740100000921519	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496343@ims.mnc874.mcc405.3gppnetwork.org	405874052496343@ims.mnc874.mcc405.3gppnetwork.org	405874052496343	405874052496343	89918740100000921529	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496344@ims.mnc874.mcc405.3gppnetwork.org	405874052496344@ims.mnc874.mcc405.3gppnetwork.org	405874052496344	405874052496344	89918740100000921539	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496345@ims.mnc874.mcc405.3gppnetwork.org	405874052496345@ims.mnc874.mcc405.3gppnetwork.org	405874052496345	405874052496345	89918740100000921549	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496346@ims.mnc874.mcc405.3gppnetwork.org	405874052496346@ims.mnc874.mcc405.3gppnetwork.org	405874052496346	405874052496346	89918740100000921559	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496347@ims.mnc874.mcc405.3gppnetwork.org	405874052496347@ims.mnc874.mcc405.3gppnetwork.org	405874052496347	405874052496347	89918740100000921569	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496348@ims.mnc874.mcc405.3gppnetwork.org	405874052496348@ims.mnc874.mcc405.3gppnetwork.org	405874052496348	405874052496348	89918740100000921579	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496349@ims.mnc874.mcc405.3gppnetwork.org	405874052496349@ims.mnc874.mcc405.3gppnetwork.org	405874052496349	405874052496349	89918740100000921589	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496350@ims.mnc874.mcc405.3gppnetwork.org	405874052496350@ims.mnc874.mcc405.3gppnetwork.org	405874052496350	405874052496350	89918740100000921599	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496351@ims.mnc874.mcc405.3gppnetwork.org	405874052496351@ims.mnc874.mcc405.3gppnetwork.org	405874052496351	405874052496351	89918740100000921609	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496352@ims.mnc874.mcc405.3gppnetwork.org	405874052496352@ims.mnc874.mcc405.3gppnetwork.org	405874052496352	405874052496352	89918740100000921619	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496353@ims.mnc874.mcc405.3gppnetwork.org	405874052496353@ims.mnc874.mcc405.3gppnetwork.org	405874052496353	405874052496353	89918740100000921629	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496354@ims.mnc874.mcc405.3gppnetwork.org	405874052496354@ims.mnc874.mcc405.3gppnetwork.org	405874052496354	405874052496354	89918740100000921639	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496355@ims.mnc874.mcc405.3gppnetwork.org	405874052496355@ims.mnc874.mcc405.3gppnetwork.org	405874052496355	405874052496355	89918740100000921649	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496356@ims.mnc874.mcc405.3gppnetwork.org	405874052496356@ims.mnc874.mcc405.3gppnetwork.org	405874052496356	405874052496356	89918740100000921659	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496357@ims.mnc874.mcc405.3gppnetwork.org	405874052496357@ims.mnc874.mcc405.3gppnetwork.org	405874052496357	405874052496357	89918740100000921669	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496358@ims.mnc874.mcc405.3gppnetwork.org	405874052496358@ims.mnc874.mcc405.3gppnetwork.org	405874052496358	405874052496358	89918740100000921679	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496359@ims.mnc874.mcc405.3gppnetwork.org	405874052496359@ims.mnc874.mcc405.3gppnetwork.org	405874052496359	405874052496359	89918740100000921689	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496360@ims.mnc874.mcc405.3gppnetwork.org	405874052496360@ims.mnc874.mcc405.3gppnetwork.org	405874052496360	405874052496360	89918740100000921699	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496361@ims.mnc874.mcc405.3gppnetwork.org	405874052496361@ims.mnc874.mcc405.3gppnetwork.org	405874052496361	405874052496361	89918740100000921709	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496362@ims.mnc874.mcc405.3gppnetwork.org	405874052496362@ims.mnc874.mcc405.3gppnetwork.org	405874052496362	405874052496362	89918740100000921719	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496363@ims.mnc874.mcc405.3gppnetwork.org	405874052496363@ims.mnc874.mcc405.3gppnetwork.org	405874052496363	405874052496363	89918740100000921729	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496364@ims.mnc874.mcc405.3gppnetwork.org	405874052496364@ims.mnc874.mcc405.3gppnetwork.org	405874052496364	405874052496364	89918740100000921739	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496365@ims.mnc874.mcc405.3gppnetwork.org	405874052496365@ims.mnc874.mcc405.3gppnetwork.org	405874052496365	405874052496365	89918740100000921749	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496366@ims.mnc874.mcc405.3gppnetwork.org	405874052496366@ims.mnc874.mcc405.3gppnetwork.org	405874052496366	405874052496366	89918740100000921759	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496367@ims.mnc874.mcc405.3gppnetwork.org	405874052496367@ims.mnc874.mcc405.3gppnetwork.org	405874052496367	405874052496367	89918740100000921769	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496368@ims.mnc874.mcc405.3gppnetwork.org	405874052496368@ims.mnc874.mcc405.3gppnetwork.org	405874052496368	405874052496368	89918740100000921779	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496369@ims.mnc874.mcc405.3gppnetwork.org	405874052496369@ims.mnc874.mcc405.3gppnetwork.org	405874052496369	405874052496369	89918740100000921789	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496370@ims.mnc874.mcc405.3gppnetwork.org	405874052496370@ims.mnc874.mcc405.3gppnetwork.org	405874052496370	405874052496370	89918740100000921799	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496371@ims.mnc874.mcc405.3gppnetwork.org	405874052496371@ims.mnc874.mcc405.3gppnetwork.org	405874052496371	405874052496371	89918740100000921809	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496372@ims.mnc874.mcc405.3gppnetwork.org	405874052496372@ims.mnc874.mcc405.3gppnetwork.org	405874052496372	405874052496372	89918740100000921819	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496373@ims.mnc874.mcc405.3gppnetwork.org	405874052496373@ims.mnc874.mcc405.3gppnetwork.org	405874052496373	405874052496373	89918740100000921829	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496374@ims.mnc874.mcc405.3gppnetwork.org	405874052496374@ims.mnc874.mcc405.3gppnetwork.org	405874052496374	405874052496374	89918740100000921839	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496375@ims.mnc874.mcc405.3gppnetwork.org	405874052496375@ims.mnc874.mcc405.3gppnetwork.org	405874052496375	405874052496375	89918740100000921849	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496376@ims.mnc874.mcc405.3gppnetwork.org	405874052496376@ims.mnc874.mcc405.3gppnetwork.org	405874052496376	405874052496376	89918740100000921859	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496377@ims.mnc874.mcc405.3gppnetwork.org	405874052496377@ims.mnc874.mcc405.3gppnetwork.org	405874052496377	405874052496377	89918740100000921869	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496378@ims.mnc874.mcc405.3gppnetwork.org	405874052496378@ims.mnc874.mcc405.3gppnetwork.org	405874052496378	405874052496378	89918740100000921879	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496379@ims.mnc874.mcc405.3gppnetwork.org	405874052496379@ims.mnc874.mcc405.3gppnetwork.org	405874052496379	405874052496379	89918740100000921889	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496380@ims.mnc874.mcc405.3gppnetwork.org	405874052496380@ims.mnc874.mcc405.3gppnetwork.org	405874052496380	405874052496380	89918740100000921899	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496381@ims.mnc874.mcc405.3gppnetwork.org	405874052496381@ims.mnc874.mcc405.3gppnetwork.org	405874052496381	405874052496381	89918740100000921909	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052496382@ims.mnc874.mcc405.3gppnetwork.org	405874052496382@ims.mnc874.mcc405.3gppnetwork.org	405874052496382	405874052496382	89918740100000921919	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
